date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier
2025-11-23,internet-computer,Internet Computer,ICP,4.05,2186569985.0,147335759.0,0.24752475247524774,2026-03-21T11:50:44.947095+00:00,False,False,False
2025-11-24,internet-computer,Internet Computer,ICP,4.19,2198730527.0,143490244.0,3.45679012345681,2026-03-21T11:50:44.946650+00:00,False,False,False
2025-11-25,internet-computer,Internet Computer,ICP,4.36,2271817482.0,196610996.0,4.057279236276856,2026-03-21T11:50:44.946210+00:00,False,False,False
2025-11-26,internet-computer,Internet Computer,ICP,4.24,2357512072.0,194116751.0,-2.752293577981657,2026-03-21T11:50:44.945772+00:00,False,False,False
2025-11-27,internet-computer,Internet Computer,ICP,4.04,2289715473.0,139540737.0,-4.716981132075471,2026-03-21T11:50:44.945334+00:00,False,False,False
2025-11-28,internet-computer,Internet Computer,ICP,4.04,2187091879.0,118520786.0,0.0,2026-03-21T11:50:44.944898+00:00,False,False,False
2025-11-29,internet-computer,Internet Computer,ICP,4.01,2186447807.0,100235913.0,-0.7425742574257432,2026-03-21T11:50:44.944462+00:00,False,False,False
2025-11-30,internet-computer,Internet Computer,ICP,3.88,2167723071.0,88375296.0,-3.2418952618453845,2026-03-21T11:50:44.944021+00:00,False,False,False
2025-12-01,internet-computer,Internet Computer,ICP,3.7,2103698629.0,71789082.0,-4.639175257731953,2026-03-21T11:50:44.943576+00:00,False,False,False
2025-12-02,internet-computer,Internet Computer,ICP,3.77,2002843223.0,173596767.0,1.8918918918918948,2026-03-21T11:50:44.943132+00:00,False,False,False
2025-12-03,internet-computer,Internet Computer,ICP,3.75,2042983817.0,122499266.0,-0.5305039787798393,2026-03-21T11:50:44.942695+00:00,False,False,False
2025-12-04,internet-computer,Internet Computer,ICP,3.64,2031862222.0,129429042.0,-2.9333333333333322,2026-03-21T11:50:44.942255+00:00,False,False,False
2025-12-05,internet-computer,Internet Computer,ICP,3.5,1970880882.0,92957487.0,-3.8461538461538547,2026-03-21T11:50:44.941817+00:00,False,False,False
2025-12-06,internet-computer,Internet Computer,ICP,3.5,1895484892.0,84968282.0,0.0,2026-03-21T11:50:44.941375+00:00,False,False,False
2025-12-07,internet-computer,Internet Computer,ICP,3.42,1892762157.0,65639427.0,-2.285714285714291,2026-03-21T11:50:44.940934+00:00,False,False,False
2025-12-08,internet-computer,Internet Computer,ICP,3.4,1850541740.0,76086468.0,-0.5847953216374324,2026-03-21T11:50:44.940491+00:00,False,False,False
2025-12-09,internet-computer,Internet Computer,ICP,3.76,1839824035.0,83202842.0,10.588235294117654,2026-03-21T11:50:44.940049+00:00,False,False,False
2025-12-10,internet-computer,Internet Computer,ICP,3.45,2040502545.0,104924244.0,-8.244680851063823,2026-03-21T11:50:44.939605+00:00,False,False,False
2025-12-11,internet-computer,Internet Computer,ICP,3.42,1874989392.0,96163111.0,-0.8695652173913104,2026-03-21T11:50:44.939156+00:00,False,False,False
2025-12-12,internet-computer,Internet Computer,ICP,3.22,1859970984.0,86250116.0,-5.847953216374258,2026-03-21T11:50:44.938716+00:00,False,False,False
2025-12-13,internet-computer,Internet Computer,ICP,3.31,1750546680.0,69033689.0,2.795031055900621,2026-03-21T11:50:44.938277+00:00,False,False,False
2025-12-14,internet-computer,Internet Computer,ICP,3.07,1793896983.0,40392310.0,-7.25075528700907,2026-03-21T11:50:44.937834+00:00,False,False,False
2025-12-15,internet-computer,Internet Computer,ICP,3.03,1669350225.0,50087794.0,-1.3029315960912058,2026-03-21T11:50:44.937395+00:00,False,False,False
2025-12-16,internet-computer,Internet Computer,ICP,3.06,1649601247.0,100142077.0,0.990099009900991,2026-03-21T11:50:44.936954+00:00,False,False,False
2025-12-17,internet-computer,Internet Computer,ICP,2.89,1665674368.0,66353855.0,-5.555555555555558,2026-03-21T11:50:44.936513+00:00,False,False,False
2025-12-18,internet-computer,Internet Computer,ICP,2.8,1571905808.0,72700250.0,-3.114186851211087,2026-03-21T11:50:44.936074+00:00,False,False,False
2025-12-19,internet-computer,Internet Computer,ICP,2.95,1523754998.0,75929568.0,5.35714285714286,2026-03-21T11:50:44.935633+00:00,False,False,False
2025-12-20,internet-computer,Internet Computer,ICP,3.42,1608610416.0,76946883.0,15.932203389830502,2026-03-21T11:50:44.935192+00:00,False,False,False
2025-12-21,internet-computer,Internet Computer,ICP,3.04,1866079215.0,138672437.0,-11.111111111111105,2026-03-21T11:50:44.934746+00:00,False,False,False
2025-12-22,internet-computer,Internet Computer,ICP,3.04,1661908381.0,106805371.0,0.0,2026-03-21T11:50:44.934307+00:00,False,False,False
2025-12-23,internet-computer,Internet Computer,ICP,3.03,1658250318.0,100849505.0,-0.328947368421062,2026-03-21T11:50:44.933871+00:00,False,False,False
2025-12-24,internet-computer,Internet Computer,ICP,3.01,1652056583.0,74544304.0,-0.660066006600657,2026-03-21T11:50:44.933428+00:00,False,False,False
2025-12-25,internet-computer,Internet Computer,ICP,2.98,1642768013.0,54429278.0,-0.9966777408637828,2026-03-21T11:50:44.932986+00:00,False,False,False
2025-12-26,internet-computer,Internet Computer,ICP,2.99,1626560756.0,58215854.0,0.3355704697986628,2026-03-21T11:50:44.932547+00:00,False,False,False
2025-12-27,internet-computer,Internet Computer,ICP,3.08,1630067369.0,50959521.0,3.0100334448160515,2026-03-21T11:50:44.932105+00:00,False,False,False
2025-12-28,internet-computer,Internet Computer,ICP,3.04,1676724310.0,50542505.0,-1.2987012987012991,2026-03-21T11:50:44.931666+00:00,False,False,False
2025-12-29,internet-computer,Internet Computer,ICP,2.88,1658296280.0,43496506.0,-5.263157894736848,2026-03-21T11:50:44.931218+00:00,False,False,False
2025-12-30,internet-computer,Internet Computer,ICP,2.83,1579264281.0,79666161.0,-1.736111111111105,2026-03-21T11:50:44.930779+00:00,False,False,False
2025-12-31,internet-computer,Internet Computer,ICP,2.84,1546709436.0,57523807.0,0.35335689045936647,2026-03-21T11:50:44.930328+00:00,False,False,False
2026-01-01,internet-computer,Internet Computer,ICP,3.0,1548707034.0,100673636.0,5.633802816901423,2026-03-21T11:50:44.929889+00:00,False,False,False
2026-01-02,internet-computer,Internet Computer,ICP,3.16,1636701979.0,126872269.0,5.3333333333333455,2026-03-21T11:50:44.929451+00:00,False,False,False
2026-01-03,internet-computer,Internet Computer,ICP,3.13,1722452255.0,82545911.0,-0.9493670886076,2026-03-21T11:50:44.929012+00:00,False,False,False
2026-01-04,internet-computer,Internet Computer,ICP,3.26,1706605739.0,63682718.0,4.153354632587858,2026-03-21T11:50:44.928575+00:00,False,False,False
2026-01-05,internet-computer,Internet Computer,ICP,3.42,1780485931.0,73358870.0,4.907975460122693,2026-03-21T11:50:44.928131+00:00,False,False,False
2026-01-06,internet-computer,Internet Computer,ICP,3.39,1867141907.0,110444756.0,-0.877192982456132,2026-03-21T11:50:44.927688+00:00,False,False,False
2026-01-07,internet-computer,Internet Computer,ICP,3.22,1848745470.0,115918687.0,-5.014749262536866,2026-03-21T11:50:44.927246+00:00,False,False,False
2026-01-08,internet-computer,Internet Computer,ICP,3.17,1760914548.0,64971486.0,-1.552795031055909,2026-03-21T11:50:44.926799+00:00,False,False,False
2026-01-09,internet-computer,Internet Computer,ICP,3.2,1734154354.0,62923174.0,0.9463722397476504,2026-03-21T11:50:44.926353+00:00,False,False,False
2026-01-10,internet-computer,Internet Computer,ICP,3.18,1747273237.0,63747485.0,-0.6249999999999978,2026-03-21T11:50:44.925909+00:00,False,False,False
2026-01-11,internet-computer,Internet Computer,ICP,3.14,1738847166.0,40343111.0,-1.2578616352201255,2026-03-21T11:50:44.925465+00:00,False,False,False
2026-01-12,internet-computer,Internet Computer,ICP,3.11,1713127547.0,46289549.0,-0.9554140127388644,2026-03-21T11:50:44.925026+00:00,False,False,False
2026-01-13,internet-computer,Internet Computer,ICP,3.6,1700460633.0,60381790.0,15.7556270096463,2026-03-21T11:50:44.924585+00:00,False,False,False
2026-01-14,internet-computer,Internet Computer,ICP,4.56,1963105522.0,269697336.0,26.66666666666666,2026-03-21T11:50:44.924144+00:00,False,False,False
2026-01-15,internet-computer,Internet Computer,ICP,4.25,2497967549.0,587633822.0,-6.798245614035081,2026-03-21T11:50:44.923703+00:00,False,False,False
2026-01-16,internet-computer,Internet Computer,ICP,4.17,2324886509.0,495955959.0,-1.8823529411764683,2026-03-21T11:50:44.923261+00:00,False,False,False
2026-01-17,internet-computer,Internet Computer,ICP,3.97,2284426173.0,254320381.0,-4.796163069544357,2026-03-21T11:50:44.922820+00:00,False,False,False
2026-01-18,internet-computer,Internet Computer,ICP,3.9,2175120126.0,129301029.0,-1.7632241813602123,2026-03-21T11:50:44.922375+00:00,False,False,False
2026-01-19,internet-computer,Internet Computer,ICP,3.87,2138482303.0,195566862.0,-0.7692307692307665,2026-03-21T11:50:44.921914+00:00,False,False,False
2026-01-20,internet-computer,Internet Computer,ICP,3.69,2123123398.0,304184430.0,-4.651162790697683,2026-03-21T11:50:44.921444+00:00,False,False,False
2026-01-21,internet-computer,Internet Computer,ICP,3.63,2019538823.0,163371761.0,-1.6260162601625994,2026-03-21T11:50:44.920993+00:00,False,False,False
2026-01-22,internet-computer,Internet Computer,ICP,3.58,1988256800.0,134670647.0,-1.377410468319551,2026-03-21T11:50:44.920536+00:00,False,False,False
2026-01-23,internet-computer,Internet Computer,ICP,3.47,1962148973.0,82852793.0,-3.0726256983240163,2026-03-21T11:50:44.920071+00:00,False,False,False
2026-01-24,internet-computer,Internet Computer,ICP,3.47,1901714945.0,86408169.0,0.0,2026-03-21T11:50:44.919593+00:00,False,False,False
2026-01-25,internet-computer,Internet Computer,ICP,3.23,1898236711.0,46177540.0,-6.91642651296831,2026-03-21T11:50:44.919038+00:00,False,False,False
2026-01-26,internet-computer,Internet Computer,ICP,3.34,1770290895.0,74482041.0,3.4055727554179516,2026-03-21T11:50:44.918491+00:00,False,False,False
2026-01-27,internet-computer,Internet Computer,ICP,3.3,1828889503.0,57902578.0,-1.19760479041916,2026-03-21T11:50:44.918050+00:00,False,False,False
2026-01-28,internet-computer,Internet Computer,ICP,3.21,1806442988.0,67353986.0,-2.7272727272727226,2026-03-21T11:50:44.917609+00:00,False,False,False
2026-01-29,internet-computer,Internet Computer,ICP,3.09,1756704559.0,56343185.0,-3.738317757009346,2026-03-21T11:50:44.917170+00:00,False,False,False
2026-01-30,internet-computer,Internet Computer,ICP,3.0,1689614840.0,73167827.0,-2.9126213592232997,2026-03-21T11:50:44.916727+00:00,False,False,False
2026-01-31,internet-computer,Internet Computer,ICP,2.73,1644047640.0,79621114.0,-8.999999999999996,2026-03-21T11:50:44.916286+00:00,False,False,False
2026-02-01,internet-computer,Internet Computer,ICP,2.63,1491224409.0,143948018.0,-3.663003663003661,2026-03-21T11:50:44.915850+00:00,False,False,False
2026-02-02,internet-computer,Internet Computer,ICP,2.7,1441501817.0,75525937.0,2.6615969581749166,2026-03-21T11:50:44.915411+00:00,False,False,False
2026-02-03,internet-computer,Internet Computer,ICP,2.63,1479408401.0,108255559.0,-2.592592592592602,2026-03-21T11:50:44.914978+00:00,False,False,False
2026-02-04,internet-computer,Internet Computer,ICP,2.63,1441458226.0,87260311.0,0.0,2026-03-21T11:50:44.914540+00:00,False,False,False
2026-02-05,internet-computer,Internet Computer,ICP,2.25,1440167276.0,70357344.0,-14.448669201520914,2026-03-21T11:50:44.914097+00:00,False,False,False
2026-02-06,internet-computer,Internet Computer,ICP,2.51,1232491006.0,117000971.0,11.555555555555541,2026-03-21T11:50:44.913662+00:00,False,False,False
2026-02-07,internet-computer,Internet Computer,ICP,2.5,1375893548.0,129940850.0,-0.3984063745019806,2026-03-21T11:50:44.913223+00:00,False,False,False
2026-02-08,internet-computer,Internet Computer,ICP,2.44,1368414668.0,75412740.0,-2.400000000000002,2026-03-21T11:50:44.912784+00:00,False,False,False
2026-02-09,internet-computer,Internet Computer,ICP,2.42,1336989022.0,65263666.0,-0.8196721311475419,2026-03-21T11:50:44.912342+00:00,False,False,False
2026-02-10,internet-computer,Internet Computer,ICP,2.4,1327647635.0,61750459.0,-0.8264462809917328,2026-03-21T11:50:44.911888+00:00,False,False,False
2026-02-11,internet-computer,Internet Computer,ICP,2.33,1313423341.0,42655297.0,-2.9166666666666563,2026-03-21T11:50:44.911424+00:00,False,False,False
2026-02-12,internet-computer,Internet Computer,ICP,2.34,1279557615.0,54691398.0,0.42918454935620964,2026-03-21T11:50:44.910982+00:00,False,False,False
2026-02-13,internet-computer,Internet Computer,ICP,2.4,1284951617.0,59597504.0,2.564102564102577,2026-03-21T11:50:44.910544+00:00,False,False,False
2026-02-14,internet-computer,Internet Computer,ICP,2.55,1318228835.0,50544734.0,6.25,2026-03-21T11:50:44.910111+00:00,False,False,False
2026-02-15,internet-computer,Internet Computer,ICP,2.41,1403200724.0,62621828.0,-5.490196078431364,2026-03-21T11:50:44.909674+00:00,False,False,False
2026-02-16,internet-computer,Internet Computer,ICP,2.41,1325290688.0,49721683.0,0.0,2026-03-21T11:50:44.909236+00:00,False,False,False
2026-02-17,internet-computer,Internet Computer,ICP,2.38,1325041312.0,41226027.0,-1.2448132780083054,2026-03-21T11:50:44.908794+00:00,False,False,False
2026-02-18,internet-computer,Internet Computer,ICP,2.24,1307242053.0,36421821.0,-5.88235294117646,2026-03-21T11:50:44.908355+00:00,False,False,False
2026-02-19,internet-computer,Internet Computer,ICP,2.18,1227013177.0,44196827.0,-2.67857142857143,2026-03-21T11:50:44.907912+00:00,False,False,False
2026-02-20,internet-computer,Internet Computer,ICP,2.2,1195356676.0,46775147.0,0.917431192660545,2026-03-21T11:50:44.907465+00:00,False,False,False
2026-02-21,internet-computer,Internet Computer,ICP,2.21,1207901926.0,53403258.0,0.4545454545454408,2026-03-21T11:50:44.907018+00:00,False,False,False
2026-02-22,internet-computer,Internet Computer,ICP,2.15,1211957944.0,54674491.0,-2.714932126696834,2026-03-21T11:50:44.906573+00:00,False,False,False
2026-02-23,internet-computer,Internet Computer,ICP,2.08,1178655294.0,44868410.0,-3.2558139534883623,2026-03-21T11:50:44.906131+00:00,False,False,False
2026-02-24,internet-computer,Internet Computer,ICP,2.12,1145252754.0,61796884.0,1.9230769230769162,2026-03-21T11:50:44.905687+00:00,False,False,False
2026-02-25,internet-computer,Internet Computer,ICP,2.43,1164043507.0,49497572.0,14.622641509433954,2026-03-21T11:50:44.905245+00:00,False,False,False
2026-02-26,internet-computer,Internet Computer,ICP,2.43,1333842623.0,109673605.0,0.0,2026-03-21T11:50:44.904802+00:00,False,False,False
2026-02-27,internet-computer,Internet Computer,ICP,2.51,1335708233.0,73344462.0,3.2921810699588328,2026-03-21T11:50:44.904363+00:00,False,False,False
2026-02-28,internet-computer,Internet Computer,ICP,2.44,1386563454.0,127372727.0,-2.7888446215139417,2026-03-21T11:50:44.903921+00:00,False,False,False
2026-03-01,internet-computer,Internet Computer,ICP,2.37,1342561151.0,87799461.0,-2.868852459016391,2026-03-21T11:50:44.903474+00:00,False,False,False
2026-03-02,internet-computer,Internet Computer,ICP,2.39,1302403906.0,69987718.0,0.8438818565400741,2026-03-21T11:50:44.903028+00:00,False,False,False
2026-03-03,internet-computer,Internet Computer,ICP,2.46,1314207946.0,64970525.0,2.9288702928870203,2026-03-21T11:50:44.902588+00:00,False,False,False
2026-03-04,internet-computer,Internet Computer,ICP,2.52,1349886017.0,61438220.0,2.4390243902439046,2026-03-21T11:50:44.902152+00:00,False,False,False
2026-03-05,internet-computer,Internet Computer,ICP,2.51,1382585490.0,96662982.0,-0.3968253968254065,2026-03-21T11:50:44.901708+00:00,False,False,False
2026-03-06,internet-computer,Internet Computer,ICP,2.5,1380610950.0,52351712.0,-0.3984063745019806,2026-03-21T11:50:44.901264+00:00,False,False,False
2026-03-07,internet-computer,Internet Computer,ICP,2.45,1373898823.0,65339212.0,-1.9999999999999907,2026-03-21T11:50:44.900816+00:00,False,False,False
2026-03-08,internet-computer,Internet Computer,ICP,2.43,1346430125.0,35308774.0,-0.8163265306122436,2026-03-21T11:50:44.900368+00:00,False,False,False
2026-03-09,internet-computer,Internet Computer,ICP,2.45,1336316985.0,42796024.0,0.8230452674897082,2026-03-21T11:50:44.899927+00:00,False,False,False
2026-03-10,internet-computer,Internet Computer,ICP,2.39,1348185034.0,48502378.0,-2.448979591836742,2026-03-21T11:50:44.899475+00:00,False,False,False
2026-03-11,internet-computer,Internet Computer,ICP,2.67,1312075906.0,51443844.0,11.715481171548102,2026-03-21T11:50:44.899020+00:00,False,False,False
2026-03-12,internet-computer,Internet Computer,ICP,2.72,1465937575.0,378380030.0,1.8726591760299671,2026-03-21T11:50:44.898554+00:00,False,False,False
2026-03-13,internet-computer,Internet Computer,ICP,2.61,1492612894.0,104523059.0,-4.044117647058831,2026-03-21T11:50:44.898098+00:00,False,False,False
2026-03-14,internet-computer,Internet Computer,ICP,2.7,1437140924.0,69151770.0,3.4482758620689724,2026-03-21T11:50:44.897556+00:00,False,False,False
2026-03-15,internet-computer,Internet Computer,ICP,2.67,1480137710.0,61507769.0,-1.1111111111111183,2026-03-21T11:50:44.897138+00:00,False,False,False
2026-03-16,internet-computer,Internet Computer,ICP,2.77,1469002761.0,53223240.0,3.7453183520599342,2026-03-21T11:50:44.882751+00:00,False,False,False
2026-03-17,internet-computer,Internet Computer,ICP,2.69,1524703013.0,93355326.0,-2.8880866425992857,2026-03-21T11:50:44.870054+00:00,False,False,False
2026-03-18,internet-computer,Internet Computer,ICP,2.56,1480323375.0,59922721.0,-4.832713754646834,2026-03-21T11:50:44.869737+00:00,False,False,False
2026-03-19,internet-computer,Internet Computer,ICP,2.49,1411727367.0,63336088.0,-2.734374999999989,2026-03-21T11:50:44.868908+00:00,False,False,False
2026-03-20,internet-computer,Internet Computer,ICP,2.51,1369921371.0,47884749.0,0.8032128514056103,2026-03-21T11:50:44.868293+00:00,False,False,False
